Iteration;ELBO
1235;-165.37676040397423
1236;-165.3765746253755
1237;-165.37638858211471
1238;-165.37620227367393
1239;-165.37601569954586
1240;-165.37582885921574
1241;-165.37564175216926
1242;-165.37545437788913
1243;-165.37526673585535
1244;-165.37507882555519
1245;-165.37489064646456
1246;-165.37470219805687
1247;-165.37451347981209
1248;-165.37432449121343
1249;-165.37413523170562
1250;-165.37394570078686
1251;-165.37375589791804
1252;-165.3735658225587
1253;-165.37337547418633
1254;-165.37318485225592
1255;-165.37299395624564
1256;-165.37280278559683
1257;-165.37261133977472
1258;-165.37241961825225
1259;-165.37222762046758
1260;-165.37203534588593
1261;-165.37184279395092
1262;-165.37164996412253
1263;-165.37145685584733
1264;-165.37126346856371
1265;-165.37106980172916
1266;-165.37087585479094
1267;-165.37068162718037
1268;-165.37048711833995
1269;-165.3702923277117
1270;-165.37009725472831
1271;-165.36990189883068
1272;-165.36970625944718
1273;-165.36951033602054
1274;-165.36931412797685
1275;-165.36911763473063
1276;-165.3689208557214
1277;-165.36872379037482
1278;-165.36852643811289
1279;-165.36832879835356
1280;-165.36813087051564
1281;-165.36793265402162
1282;-165.36773414828326
1283;-165.36753535272055
1284;-165.36733626672981
1285;-165.36713688973714
1286;-165.36693722114114
1287;-165.36673726035224
1288;-165.36653700677653
1289;-165.36633645981647
1290;-165.36613561887521
1291;-165.36593448334202
1292;-165.36573305262073
1293;-165.36553132610265
1294;-165.36532930318344
1295;-165.36512698326487
1296;-165.36492436571189
1297;-165.36472144993354
1298;-165.36451823530865
1299;-165.36431472121717
1300;-165.36411090703359
1301;-165.36390679215492
1302;-165.36370237594838
1303;-165.36349765778846
1304;-165.36329263705443
1305;-165.36308731311237
1306;-165.36288168534111
1307;-165.36267575309557
1308;-165.36246951574549
1309;-165.36226297265375
1310;-165.36205612318554
1311;-165.36184896668919
1312;-165.36164150253103
1313;-165.36143373006485
1314;-165.36122564863899
1315;-165.36101725760818
1316;-165.36080855631394
1317;-165.36059954411394
1318;-165.3603902203497
1319;-165.36018058435775
1320;-165.3599706354812
1321;-165.35976037305818
1322;-165.35954979642315
1323;-165.35933890491788
1324;-165.35912769786523
1325;-165.35891617459447
1326;-165.35870433444211
1327;-165.35849217672626
1328;-165.35827970077275
1329;-165.35806690589447
1330;-165.35785379142249
1331;-165.35764035666216
1332;-165.3574266009291
1333;-165.3572125235321
1334;-165.35699812379085
1335;-165.35678340100208
1336;-165.35656835447617
1337;-165.3563529835169
1338;-165.35613728741646
1339;-165.35592126548249
1340;-165.35570491699855
1341;-165.35548824127045
1342;-165.35527123758288
1343;-165.35505390522098
1344;-165.35483624347125
1345;-165.35461825162361
1346;-165.35439992895522
1347;-165.3541812747419
1348;-165.35396228826335
1349;-165.35374296879695
1350;-165.35352331560421
1351;-165.35330332796002
1352;-165.35308300513111
1353;-165.35286234638534
1354;-165.35264135098078
1355;-165.35242001817528
1356;-165.35219834722739
1357;-165.35197633739494
1358;-165.35175398792035
1359;-165.35153129805622
1360;-165.35130826704949
1361;-165.35108489414938
1362;-165.35086117858805
1363;-165.35063711961197
1364;-165.350412716454
1365;-165.35018796835516
1366;-165.34996287453578
1367;-165.34973743423052
1368;-165.34951164666313
1369;-165.34928551105395
1370;-165.34905902663309
1371;-165.34883219260041
1372;-165.34860500819173
1373;-165.34837747260531
1374;-165.3481495850599
1375;-165.34792134474992
1376;-165.34769275089252
1377;-165.34746380268507
1378;-165.34723449932608
1379;-165.34700484001132
1380;-165.34677482393272
1381;-165.34654445029264
1382;-165.3463137182614
1383;-165.34608262703478
1384;-165.34585117578808
1385;-165.34561936370483
1386;-165.34538718996646
1387;-165.34515465373511
1388;-165.34492175419018
1389;-165.34468849050313
1390;-165.34445486182517
1391;-165.34422086732457
1392;-165.34398650616276
1393;-165.34375177749553
1394;-165.34351668047702
1395;-165.34328121425347
1396;-165.34304537797448
1397;-165.34280917078559
1398;-165.34257259182596
1399;-165.34233564023293
1400;-165.34209831514727
1401;-165.34186061569244
1402;-165.34162254100079
1403;-165.34138409020557
1404;-165.34114526242092
1405;-165.34090605676806
1406;-165.34066647236546
1407;-165.34042650832794
1408;-165.34018616376443
1409;-165.33994543777521
1410;-165.33970432947626
1411;-165.33946283796035
1412;-165.33922096232686
1413;-165.3389787016738
1414;-165.33873605508643
1415;-165.33849302165845
1416;-165.33824960046604
1417;-165.33800579060517
1418;-165.33776159113813
1419;-165.33751700114999
1420;-165.33727201971101
1421;-165.33702664588304
1422;-165.33678087873432
1423;-165.33653471732555
1424;-165.336288160717
1425;-165.3360412079719
1426;-165.33579385812459
1427;-165.33554611022441
1428;-165.33529796332164
1429;-165.33504941645924
1430;-165.33480046867271
1431;-165.33455111899639
1432;-165.33430136645802
1433;-165.334051210089
1434;-165.33380064891116
1435;-165.33354968193612
1436;-165.33329830818889
1437;-165.33304652668107
1438;-165.33279433641633
1439;-165.33254173640785
1440;-165.33228872564723
1441;-165.33203530314086
1442;-165.33178146786918
1443;-165.3315272188413
1444;-165.33127255503496
1445;-165.33101747542514
1446;-165.33076197900641
1447;-165.33050606474194
1448;-165.33024973161196
1449;-165.32999297857964
1450;-165.32973580461248
1451;-165.32947820866184
1452;-165.32922018969816
1453;-165.32896174665802
1454;-165.32870287850187
1455;-165.32844358417356
1456;-165.32818386260965
1457;-165.32792371274559
1458;-165.32766313351362
1459;-165.32740212385238
1460;-165.32714068267342
1461;-165.32687880890353
1462;-165.32661650146497
1463;-165.32635375925565
1464;-165.32609058119215
1465;-165.32582696618692
1466;-165.32556291312244
1467;-165.32529842090753
1468;-165.32503348843215
1469;-165.32476811457764
1470;-165.32450229823098
1471;-165.32423603827465
1472;-165.32396933358268
1473;-165.32370218303026
1474;-165.32343458546575
1475;-165.32316653976773
1476;-165.32289804478683
1477;-165.32262909937776
1478;-165.32235970238935
1479;-165.32208985266311
1480;-165.3218195490474
1481;-165.32154879036784
1482;-165.32127757545913
1483;-165.32100590315099
1484;-165.32073377226425
1485;-165.32046118160793
1486;-165.32018813000559
1487;-165.31991461626126
1488;-165.31964063918099
1489;-165.31936619755925
1490;-165.31909129019277
1491;-165.31881591587307
1492;-165.31854007338347
1493;-165.31826376150661
1494;-165.31798697901309
1495;-165.31770972467734
1496;-165.31743199726338
1497;-165.31715379552998
1498;-165.31687511823498
1499;-165.31659596413533
1500;-165.31631633197162
1501;-165.31603622047714
1502;-165.3157556284059
1503;-165.31547455447412
1504;-165.31519299742422
1505;-165.31491095596016
1506;-165.31462842881615
1507;-165.31434541468957
1508;-165.31406191229485
1509;-165.31377792032595
1510;-165.31349343748366
1511;-165.31320846245694
1512;-165.31292299393135
1513;-165.31263703058858
1514;-165.31235057110189
1515;-165.31206361414024
1516;-165.31177615836941
1517;-165.31148820244766
1518;-165.31119974503167
1519;-165.3109107847722
1520;-165.31062132029706
1521;-165.310331350262
1522;-165.31004087328688
1523;-165.30974988800494
1524;-165.30945839303467
1525;-165.30916638699
1526;-165.30887386848167
1527;-165.3085808361102
1528;-165.30828728848496
1529;-165.30799322418261
1530;-165.30769864180229
1531;-165.307403539917
1532;-165.30710791711158
1533;-165.30681177194697
1534;-165.30651510299435
1535;-165.30621790880218
1536;-165.30592018792959
1537;-165.30562193892251
1538;-165.30532316031258
1539;-165.30502385064005
1540;-165.30472400843496
1541;-165.30442363222028
1542;-165.30412272049648
1543;-165.30382127179837
1544;-165.30351928460504
1545;-165.30321675743426
1546;-165.30291368876306
1547;-165.30261007707759
1548;-165.30230592086241
1549;-165.30200121858275
1550;-165.30169596871565
1551;-165.30139016970952
1552;-165.30108382001822
1553;-165.30077691809174
1554;-165.30046946236985
1555;-165.30016145128798
1556;-165.29985288326634
1557;-165.29954375672901
1558;-165.29923407009255
1559;-165.29892382175763
1560;-165.29861301013148
1561;-165.29830163360543
1562;-165.29798969055787
1563;-165.29767717938034
1564;-165.29736409843917
1565;-165.29705044609864
1566;-165.29673622072437
1567;-165.29642142065927
1568;-165.29610604425716
1569;-165.29579008985115
1570;-165.29547355577301
1571;-165.29515644034541
1572;-165.29483874188918
1573;-165.29452045871108
1574;-165.29420158911148
1575;-165.29388213138873
1576;-165.29356208382728
1577;-165.29324144471275
1578;-165.29292021231026
1579;-165.29259838488588
1580;-165.29227596070677
1581;-165.29195293801354
1582;-165.29162931505084
1583;-165.29130509005654
1584;-165.2909802612478
1585;-165.29065482686383
1586;-165.29032878509543
1587;-165.29000213415748
1588;-165.28967487224395
1589;-165.28934699754063
1590;-165.28901850823263
1591;-165.2886894024889
1592;-165.28835967847658
1593;-165.28802933435281
1594;-165.28769836826723
1595;-165.28736677834922
1596;-165.28703456274297
1597;-165.28670171955969
1598;-165.28636824692126
1599;-165.28603414293639
1600;-165.28569940570401
1601;-165.28536403331213
1602;-165.28502802384014
1603;-165.28469137535853
1604;-165.2843540859426
1605;-165.2840161536385
1606;-165.2836775764938
1607;-165.28333835255285
1608;-165.28299847983658
1609;-165.28265795637458
1610;-165.2823167801771
1611;-165.2819749492337
1612;-165.28163246155418
1613;-165.28128931511833
1614;-165.2809455079007
1615;-165.28060103786697
1616;-165.28025590297784
1617;-165.27991010117739
1618;-165.27956363040607
1619;-165.27921648859251
1620;-165.27886867366055
1621;-165.27852018351837
1622;-165.27817101606456
1623;-165.2778211691907
1624;-165.27747064077653
1625;-165.27711942870224
1626;-165.27676753082733
1627;-165.27641494500017
1628;-165.27606166906048
1629;-165.2757077008514
1630;-165.27535303818695
1631;-165.27499767888503
1632;-165.27464162073989
1633;-165.27428486155327
1634;-165.27392739910033
1635;-165.27356923115258
1636;-165.2732103554772
1637;-165.27285076982207
1638;-165.27249047192845
1639;-165.27212945952988
1640;-165.27176773033943
1641;-165.27140528206633
1642;-165.27104211240976
1643;-165.27067821906235
1644;-165.2703135996926
1645;-165.26994825197244
1646;-165.26958217354468
1647;-165.26921536206623
1648;-165.26884781516469
1649;-165.26847953045308
1650;-165.26811050554716
1651;-165.26774073804609
1652;-165.26737022553516
1653;-165.26699896558739
1654;-165.26662695577329
1655;-165.26625419363972
1656;-165.26588067673015
1657;-165.26550640257028
1658;-165.26513136868107
1659;-165.26475557256504
1660;-165.2643790117163
1661;-165.26400168361488
1662;-165.26362358573306
1663;-165.26324471551652
1664;-165.26286507042573
1665;-165.2624846478825
1666;-165.26210344531
1667;-165.26172146011891
1668;-165.26133868969555
1669;-165.26095513142241
1670;-165.26057078267877
1671;-165.26018564081323
1672;-165.25979970317076
1673;-165.25941296708629
1674;-165.25902542986705
1675;-165.25863708883026
1676;-165.2582479412597
1677;-165.2578579844369
1678;-165.25746721561973
1679;-165.25707563206038
1680;-165.25668323100808
1681;-165.25629000967592
1682;-165.25589596528289
1683;-165.2555010950141
1684;-165.25510539605966
1685;-165.25470886559378
1686;-165.2543115007511
1687;-165.25391329868603
1688;-165.2535142565323
1689;-165.25311437138157
1690;-165.25271364034097
1691;-165.25231206049898
1692;-165.25190962891793
1693;-165.25150634264833
1694;-165.25110219873545
1695;-165.25069719419776
1696;-165.25029132604823
1697;-165.24988459128053
1698;-165.24947698687151
1699;-165.24906850978641
1700;-165.24865915696569
1701;-165.24824892534843
1702;-165.2478378118476
1703;-165.24742581337114
1704;-165.24701292679651
1705;-165.24659914900076
1706;-165.24618447683156
1707;-165.2457689071266
1708;-165.24535243671085
1709;-165.24493506238377
1710;-165.24451678093533
1711;-165.24409758913907
1712;-165.24367748375744
1713;-165.24325646151874
1714;-165.24283451914448
1715;-165.24241165334706
1716;-165.24198786080842
1717;-165.24156313819776
1718;-165.24113748217542
1719;-165.24071088937171
1720;-165.24028335640423
1721;-165.23985487988261
1722;-165.23942545637465
1723;-165.23899508245836
1724;-165.23856375467449
1725;-165.23813146955627
1726;-165.23769822361419
1727;-165.23726401333829
1728;-165.23682883520451
1729;-165.23639268567081
1730;-165.23595556117357
1731;-165.23551745813256
1732;-165.23507837294119
1733;-165.23463830198352
1734;-165.234197241625
1735;-165.23375518819694
1736;-165.23331213802589
1737;-165.23286808741864
1738;-165.23242303265556
1739;-165.23197697000046
1740;-165.23152989569212
1741;-165.23108180595409
1742;-165.23063269699355
1743;-165.23018256499222
1744;-165.22973140610929
1745;-165.22927921648534
1746;-165.22882599224499
1747;-165.22837172948357
1748;-165.2279164242816
1749;-165.22746007269666
1750;-165.22700267076266
1751;-165.22654421449488
1752;-165.2260846998829
1753;-165.22562412290608
1754;-165.22516247950216
1755;-165.22469976560569
1756;-165.224235977116
1757;-165.22377110991624
1758;-165.2233051598721
1759;-165.22283812281376
1760;-165.22236999455686
1761;-165.22190077089431
1762;-165.22143044758923
1763;-165.22095902038836
1764;-165.22048648501914
1765;-165.22001283716736
1766;-165.21953807251157
1767;-165.21906218670119
1768;-165.21858517536475
1769;-165.21810703409869
1770;-165.2176277584847
1771;-165.21714734406805
1772;-165.21666578638497
1773;-165.2161830809323
1774;-165.21569922318599
1775;-165.21521420859744
1776;-165.2147280325978
1777;-165.21424069058298
1778;-165.21375217792729
1779;-165.21326248998366
1780;-165.21277162207275
1781;-165.21227956948997
1782;-165.21178632750571
1783;-165.21129189135308
1784;-165.21079625626248
1785;-165.21029941741085
1786;-165.20980136996582
1787;-165.2093021090584
1788;-165.20880162980211
1789;-165.20829992726794
1790;-165.20779699650188
1791;-165.20729283253286
1792;-165.20678743034955
1793;-165.20628078492246
1794;-165.20577289117955
1795;-165.20526374403335
1796;-165.20475333835657
1797;-165.20424166899602
1798;-165.20372873077713
1799;-165.20321451848167
1800;-165.20269902687755
1801;-165.20218225068083
1802;-165.20166418459326
1803;-165.20114482328154
1804;-165.20062416137671
1805;-165.20010219349001
1806;-165.19957891419199
1807;-165.19905431801521
1808;-165.19852839947839
1809;-165.19800115305679
1810;-165.19747257319477
1811;-165.19694265430167
1812;-165.19641139076339
1813;-165.19587877692402
1814;-165.19534480709262
1815;-165.19480947555803
1816;-165.19427277656291
1817;-165.1937347043197
1818;-165.19319525300557
1819;-165.19265441676953
1820;-165.19211218971896
1821;-165.19156856592508
1822;-165.1910235394223
1823;-165.19047710422478
1824;-165.18992925429461
1825;-165.18937998356978
1826;-165.18882928594144
1827;-165.18827715526731
1828;-165.18772358537603
1829;-165.1871685700537
1830;-165.18661210304708
1831;-165.18605417807203
1832;-165.18549478880095
1833;-165.18493392886876
1834;-165.18437159187238
1835;-165.18380777137759
1836;-165.18324246090356
1837;-165.18267565392694
1838;-165.1821073438955
1839;-165.18153752420812
1840;-165.1809661882296
1841;-165.1803933292897
1842;-165.17981894066179
1843;-165.17924301559196
1844;-165.17866554728425
1845;-165.17808652889266
1846;-165.17750595354255
1847;-165.17692381430334
1848;-165.17634010421239
1849;-165.17575481626886
1850;-165.17516794341259
1851;-165.17457947855974
1852;-165.17398941456304
1853;-165.17339774425045
1854;-165.17280446039285
1855;-165.17220955572634
1856;-165.17161302293607
1857;-165.17101485466469
1858;-165.170415043508
1859;-165.16981358201815
1860;-165.16921046270977
1861;-165.16860567803724
1862;-165.16799922041309
1863;-165.1673910822044
1864;-165.16678125573708
1865;-165.16616973327814
1866;-165.16555650705845
1867;-165.16494156925569
1868;-165.16432491199316
1869;-165.16370652736214
1870;-165.16308640738907
1871;-165.16246454405814
1872;-165.16184092930462
1873;-165.1612155550074
1874;-165.16058841300492
1875;-165.15995949508283
1876;-165.15932879296633
1877;-165.15869629834219
1878;-165.1580620028451
1879;-165.15742589804813
1880;-165.15678797547639
1881;-165.15614822660382
1882;-165.1555066428532
1883;-165.15486321559274
1884;-165.15421793613609
1885;-165.1535707957421
1886;-165.15292178561458
1887;-165.1522708969128
1888;-165.1516181207312
1889;-165.15096344810831
1890;-165.15030687003537
1891;-165.14964837743742
1892;-165.14898796118973
1893;-165.1483256121096
1894;-165.1476613209627
1895;-165.14699507845148
1896;-165.14632687522658
1897;-165.14565670186789
1898;-165.14498454891441
1899;-165.14431040683121
1900;-165.143634266032
1901;-165.14295611687135
1902;-165.14227594964382
1903;-165.14159375458144
1904;-165.14090952186234
1905;-165.14022324159282
1906;-165.13953490383233
1907;-165.13884449856846
1908;-165.13815201573266
1909;-165.13745744519565
1910;-165.13676077675814
1911;-165.13606200017034
1912;-165.13536110510881
1913;-165.13465808119258
1914;-165.1339529179761
1915;-165.13324560495153
1916;-165.13253613153915
1917;-165.13182448709949
1918;-165.13111066093575
1919;-165.13039464227518
1920;-165.12967642029093
1921;-165.12895598408227
1922;-165.12823332268727
1923;-165.12750842506966
1924;-165.12678128013545
1925;-165.12605187671943
1926;-165.1253202035964
1927;-165.12458624946839
1928;-165.12385000296717
1929;-165.12311145266153
1930;-165.12237058705296
1931;-165.12162739457722
1932;-165.12088186358619
1933;-165.12013398238446
1934;-165.11938373919611
1935;-165.11863112217293
1936;-165.11787611940645
1937;-165.11711871892135
1938;-165.116358908655
1939;-165.11559667649522
1940;-165.11483201025248
1941;-165.114064897665
1942;-165.11329532640161
1943;-165.11252328406886
1944;-165.11174875819006
1945;-165.11097173622761
1946;-165.11019220557591
1947;-165.10941015354865
1948;-165.10862556739494
1949;-165.10783843429431
1950;-165.10704874134944
1951;-165.10625647560096
1952;-165.10546162401533
1953;-165.1046641734863
1954;-165.10386411084437
1955;-165.1030614228373
1956;-165.10225609615986
1957;-165.10144811742134
1958;-165.1006374731744
1959;-165.09982414988713
1960;-165.09900813397394
1961;-165.09818941176718
1962;-165.09736796954257
1963;-165.09654379349558
1964;-165.0957168697621
1965;-165.09488718440389
1966;-165.09405472341268
1967;-165.09321947272633
1968;-165.09238141819856
1969;-165.09154054563169
1970;-165.09069684075735
1971;-165.08985028923485
1972;-165.08900087666939
1973;-165.08814858859523
1974;-165.08729341048593
1975;-165.08643532775363
1976;-165.08557432574594
1977;-165.08471038974767
1978;-165.08384350499773
1979;-165.08297365665362
1980;-165.08210082982987
1981;-165.08122500957393
1982;-165.08034618089164
1983;-165.07946432871972
1984;-165.07857943794329
1985;-165.07769149339947
1986;-165.07680047987537
1987;-165.07590638210513
1988;-165.07500918477308
1989;-165.07410887251172
1990;-165.07320542991692
1991;-165.07229884154299
1992;-165.07138909189803
1993;-165.07047616544719
1994;-165.06956004661924
1995;-165.06864071980476
1996;-165.06771816936453
1997;-165.06679237962362
1998;-165.06586333487962
1999;-165.06493101941032
2000;-165.06399541746259
2001;-165.06305651325738
2002;-165.06211429100517
2003;-165.06116873488872
2004;-165.06021982908737
2005;-165.05926755776136
2006;-165.05831190507388
2007;-165.0573528551763
2008;-165.05639039222638
2009;-165.05542450038092
2010;-165.05445516380541
2011;-165.05348236667714
2012;-165.05250609319046
2013;-165.05152632755539
2014;-165.0505430540145
2015;-165.04955625682419
2016;-165.04856592029682
2017;-165.04757202876294
2018;-165.0465745666088
2019;-165.04557351826725
2020;-165.04456886822868
2021;-165.04356060103873
2022;-165.04254870130922
2023;-165.04153315372855
2024;-165.04051394306657
2025;-165.03949105418474
2026;-165.0384644720325
2027;-165.03743418166914
2028;-165.03640016825011
2029;-165.03536241705001
2030;-165.03432091347872
2031;-165.03327564307483
2032;-165.03222659152038
2033;-165.03117374465478
2034;-165.03011708846361
2035;-165.02905660911892
2036;-165.02799229297466
2037;-165.0269241265737
2038;-165.02585209665904
2039;-165.0247761901951
2040;-165.02369639437734
2041;-165.02261269663813
2042;-165.02152508465542
2043;-165.02043354637999
2044;-165.01933807004843
2045;-165.01823864418611
2046;-165.01713525762375
2047;-165.01602789952244
2048;-165.01491655938707
2049;-165.01380122706883
2050;-165.01268189280245
2051;-165.01155854721037
2052;-165.01043118133066
2053;-165.00929978663225
2054;-165.00816435502543
2055;-165.0070248789018
2056;-165.00588135114617
2057;-165.00473376513946
2058;-165.00358211481807
2059;-165.00242639466524
2060;-165.00126659976308
2061;-165.00010272578402
2062;-164.998934769058
2063;-164.99776272656527
2064;-164.9965865959864
2065;-164.99540637572341
2066;-164.99422206492045
2067;-164.9930336635141
2068;-164.99184117224786
2069;-164.99064459272267
2070;-164.98944392741578
2071;-164.98823917971799
2072;-164.98703035398898
2073;-164.98581745557635
2074;-164.98460049086725
2075;-164.98337946732204
2076;-164.98215439352316
2077;-164.98092527920858
2078;-164.97969213532474
2079;-164.97845497408184
2080;-164.97721380898952
2081;-164.97596865491073
2082;-164.97471952811065
2083;-164.97346644632898
2084;-164.97220942880881
2085;-164.97094849636596
2086;-164.96968367145837
2087;-164.96841497823516
2088;-164.96714244259283
2089;-164.96586609226529
2090;-164.96458595687068
2091;-164.96330206799007
2092;-164.96201445923089
2093;-164.96072316631194
2094;-164.95942822713869
2095;-164.95812968186897
2096;-164.95682757301734
2097;-164.95552194551601
2098;-164.95421284681743
2099;-164.95290032697676
2100;-164.95158443874607
2101;-164.95026523766251
2102;-164.9489427821602
2103;-164.94761713365369
2104;-164.9462883566498
2105;-164.94495651885404
2106;-164.94362169127862
2107;-164.94228394835
2108;-164.94094336803437
2109;-164.93960003194184
2110;-164.93825402545531
2111;-164.93690543785988
2112;-164.93555436245856
2113;-164.9342008967003
2114;-164.93284514233369
2115;-164.93148720552131
2116;-164.93012719699027
2117;-164.92876523216637
2118;-164.92740143132596
2119;-164.9260359197383
2120;-164.9246688278231
2121;-164.92330029129289
2122;-164.92193045132854
2123;-164.92055945470406
2124;-164.91918745397493
2125;-164.91781460762581
2126;-164.91644108023638
2127;-164.9150670426468
2128;-164.91369267212349
2129;-164.91231815252263
2130;-164.91094367446135
2131;-164.90956943548099
2132;-164.9081956402174
2133;-164.90682250055715
2134;-164.90545023581058
2135;-164.90407907286908
2136;-164.90270924636866
2137;-164.90134099884403
2138;-164.89997458087623
2139;-164.89861025124333
2140;-164.89724827705436
2141;-164.89588893388782
2142;-164.89453250591919
2143;-164.89317928602986
2144;-164.89182957592493
2145;-164.89048368620979
2146;-164.8891419364902
2147;-164.8878046554255
2148;-164.88647218078358
2149;-164.88514485947735
2150;-164.88382304757556
2151;-164.88250711028263
2152;-164.88119742192794
2153;-164.87989436589442
2154;-164.87859833453149
2155;-164.87730972905024
2156;-164.87602895936425
2157;-164.8747564439152
2158;-164.87349260944507
2159;-164.87223789075142
2160;-164.87099273035756
2161;-164.86975757819664
2162;-164.86853289118471
2163;-164.86731913279618
2164;-164.86611677255178
2165;-164.86492628546011
2166;-164.86374815140493
2167;-164.86258285446456
2168;-164.86143088217545
2169;-164.86029272471592
2170;-164.85916887403164
2171;-164.85805982289662
2172;-164.85696606388547
2173;-164.85588808828425
2174;-164.85482638493386
2175;-164.85378143898447
2176;-164.85275373058676
2177;-164.85174373351197
2178;-164.85075191370788
2179;-164.84977872775767
2180;-164.84882462131259
2181;-164.84789002744265
2182;-164.84697536493627
2183;-164.84608103654796
2184;-164.84520742722088
2185;-164.84435490224769
2186;-164.84352380542896
2187;-164.84271445722061
2188;-164.84192715286713
2189;-164.84116216054917
2190;-164.84041971957413
2191;-164.83970003858849
2192;-164.83900329385438
2193;-164.83832962761244
2194;-164.8376791465214
2195;-164.83705192021966
2196;-164.83644798001592
2197;-164.83586731772925
2198;-164.83530988469693
2199;-164.83477559096946
2200;-164.83426430470945
2201;-164.83377585181665
2202;-164.83331001578381
2203;-164.83286653781147
2204;-164.83244511716953
2205;-164.83204541184546
2206;-164.8316670394554
2207;-164.83130957844651
2208;-164.83097256957376
2209;-164.83065551764616
2210;-164.83035789354994
2211;-164.83007913651863
2212;-164.82981865665397
2213;-164.8295758376612
2214;-164.82935003977718
2215;-164.8291406028909
2216;-164.82894684978487
2217;-164.828768089498
2218;-164.82860362077326
2219;-164.82845273553107
2220;-164.82831472236239
2221;-164.82818886998302
2222;-164.82807447062191
2223;-164.82797082330831
2224;-164.82787723701631
2225;-164.82779303364214
2226;-164.82771755079375
2227;-164.82765014433971
2228;-164.82759019072796
2229;-164.82753708903692
2230;-164.82749026275064
2231;-164.82744916125648
2232;-164.82741326104883
2233;-164.8273820666484
2234;-164.82735511123769
2235;-164.82733195703099
2236;-164.82731219536549
2237;-164.82729544656695
2238;-164.82728135956904
2239;-164.82726961133562
2240;-164.82725990609811
2241;-164.82725197442119
2242;-164.82724557213464
2243;-164.82724047915826
2244;-164.8272364982156
2245;-164.82723345350382
2246;-164.82723118929289
2247;-164.82722956851876
2248;-164.82722847135392
