Iteration;ELBO
1240;-172.36997213517384
1241;-172.36988773725943
1242;-172.36980325224863
1243;-172.36971868005139
1244;-172.36963402057268
1245;-172.36954927370925
1246;-172.36946443938041
1247;-172.36937951747814
1248;-172.36929450791149
1249;-172.36920941059361
1250;-172.36912422541513
1251;-172.36903895229057
1252;-172.36895359112373
1253;-172.36886814181503
1254;-172.36878260427193
1255;-172.36869697839529
1256;-172.36861126408621
1257;-172.36852546125169
1258;-172.36843956979919
1259;-172.36835358962753
1260;-172.36826752063484
1261;-172.36818136272905
1262;-172.36809511581555
1263;-172.36800877979749
1264;-172.36792235456755
1265;-172.36783584002364
1266;-172.36774923608914
1267;-172.36766254264808
1268;-172.36757575960837
1269;-172.36748888687293
1270;-172.36740192432717
1271;-172.36731487189354
1272;-172.36722772945973
1273;-172.36714049692432
1274;-172.36705317419978
1275;-172.36696576117561
1276;-172.36687825775653
1277;-172.36679066384045
1278;-172.36670297932187
1279;-172.36661520410803
1280;-172.3665273380966
1281;-172.36643938118664
1282;-172.3663513332715
1283;-172.36626319425659
1284;-172.36617496403323
1285;-172.36608664250434
1286;-172.3659982295635
1287;-172.36590972511681
1288;-172.36582112905285
1289;-172.3657324412693
1290;-172.36564366167227
1291;-172.36555479015351
1292;-172.36546582660185
1293;-172.36537677092952
1294;-172.36528762301828
1295;-172.3651983827699
1296;-172.36510905007981
1297;-172.36501962484658
1298;-172.36493010696199
1299;-172.36484049632804
1300;-172.36475079283127
1301;-172.36466099636459
1302;-172.36457110683205
1303;-172.36448112412631
1304;-172.36439104813826
1305;-172.36430087876124
1306;-172.36421061589522
1307;-172.36412025942445
1308;-172.36402980925459
1309;-172.36393926526489
1310;-172.36384862736031
1311;-172.3637578954224
1312;-172.36366706935837
1313;-172.36357614904773
1314;-172.3634851343827
1315;-172.36339402526346
1316;-172.36330282157337
1317;-172.36321152320943
1318;-172.36312013006591
1319;-172.36302864203208
1320;-172.36293705899402
1321;-172.36284538083873
1322;-172.36275360746981
1323;-172.36266173876857
1324;-172.36256977463449
1325;-172.36247771494141
1326;-172.36238555959585
1327;-172.36229330847709
1328;-172.36220096147781
1329;-172.36210851849046
1330;-172.36201597939635
1331;-172.36192334409134
1332;-172.36183061245856
1333;-172.36173778438501
1334;-172.36164485976269
1335;-172.36155183847791
1336;-172.36145872042357
1337;-172.36136550548235
1338;-172.36127219353648
1339;-172.3611787844734
1340;-172.36108527818647
1341;-172.36099167456155
1342;-172.36089797348473
1343;-172.36080417483254
1344;-172.36071027850244
1345;-172.36061628437551
1346;-172.36052219233875
1347;-172.36042800227165
1348;-172.36033371406211
1349;-172.36023932760349
1350;-172.3601448427637
1351;-172.36005025943496
1352;-172.35995557750607
1353;-172.35986079685426
1354;-172.35976591736221
1355;-172.3596709389235
1356;-172.35957586140739
1357;-172.35948068470498
1358;-172.35938540869665
1359;-172.35929003326441
1360;-172.35919455829094
1361;-172.35909898365708
1362;-172.35900330924619
1363;-172.35890753493914
1364;-172.35881166061677
1365;-172.35871568615971
1366;-172.35861961144656
1367;-172.35852343636634
1368;-172.35842716078832
1369;-172.358330784602
1370;-172.35823430767368
1371;-172.35813772989627
1372;-172.35804105114426
1373;-172.35794427129827
1374;-172.35784739023211
1375;-172.35775040783278
1376;-172.35765332396932
1377;-172.35755613852507
1378;-172.3574588513743
1379;-172.35736146239833
1380;-172.35726397147437
1381;-172.35716637847804
1382;-172.35706868328907
1383;-172.35697088578127
1384;-172.35687298582934
1385;-172.35677498330961
1386;-172.35667687810496
1387;-172.35657867008217
1388;-172.35648035911845
1389;-172.35638194509875
1390;-172.35628342788277
1391;-172.35618480736161
1392;-172.35608608338862
1393;-172.35598725585942
1394;-172.35588832463191
1395;-172.35578928959558
1396;-172.35569015060582
1397;-172.35559090754805
1398;-172.35549156029083
1399;-172.35539210870934
1400;-172.35529255267011
1401;-172.35519289205445
1402;-172.35509312672775
1403;-172.35499325656269
1404;-172.35489328143331
1405;-172.3547932012068
1406;-172.35469301575404
1407;-172.35459272495154
1408;-172.35449232865881
1409;-172.35439182675873
1410;-172.35429121910693
1411;-172.35419050558676
1412;-172.35408968605839
1413;-172.35398876039244
1414;-172.35388772847023
1415;-172.35378659013986
1416;-172.35368534528084
1417;-172.35358399375673
1418;-172.35348253544134
1419;-172.35338097019667
1420;-172.35327929789355
1421;-172.35317751839534
1422;-172.35307563157153
1423;-172.35297363728591
1424;-172.3528715354048
1425;-172.35276932580041
1426;-172.35266700832881
1427;-172.35256458286131
1428;-172.35246204926079
1429;-172.35235940739426
1430;-172.35225665711846
1431;-172.35215379830743
1432;-172.35205083082201
1433;-172.35194775452374
1434;-172.35184456927891
1435;-172.35174127494906
1436;-172.351637871393
1437;-172.35153435848429
1438;-172.35143073607605
1439;-172.35132700403187
1440;-172.35122316221123
1441;-172.35111921047906
1442;-172.35101514869712
1443;-172.35091097672148
1444;-172.35080669441572
1445;-172.3507023016416
1446;-172.35059779825633
1447;-172.35049318412166
1448;-172.35038845909344
1449;-172.35028362303979
1450;-172.35017867580973
1451;-172.35007361726775
1452;-172.34996844726743
1453;-172.34986316567029
1454;-172.3497577723324
1455;-172.34965226711211
1456;-172.34954664986458
1457;-172.34944092045066
1458;-172.34933507872802
1459;-172.34922912453999
1460;-172.34912305775538
1461;-172.34901687822935
1462;-172.34891058581002
1463;-172.34880418036073
1464;-172.34869766173165
1465;-172.34859102977475
1466;-172.34848428434611
1467;-172.34837742529862
1468;-172.34827045249699
1469;-172.34816336577865
1470;-172.34805616500785
1471;-172.34794885002589
1472;-172.34784142069338
1473;-172.34773387685846
1474;-172.3476262183824
1475;-172.34751844510424
1476;-172.34741055688005
1477;-172.34730255356408
1478;-172.34719443499716
1479;-172.34708620103947
1480;-172.34697785153662
1481;-172.34686938633899
1482;-172.34676080529516
1483;-172.3466521082612
1484;-172.34654329506884
1485;-172.34643436558031
1486;-172.3463253196403
1487;-172.34621615709921
1488;-172.34610687779696
1489;-172.3459974815944
1490;-172.34588796831781
1491;-172.34577833782737
1492;-172.34566858997164
1493;-172.34555872458668
1494;-172.3454487415263
1495;-172.34533864062587
1496;-172.34522842174579
1497;-172.34511808471143
1498;-172.34500762937728
1499;-172.34489705559076
1500;-172.34478636318909
1501;-172.34467555201422
1502;-172.3445646219202
1503;-172.34445357273785
1504;-172.34434240431142
1505;-172.3442311164863
1506;-172.34411970910037
1507;-172.34400818199583
1508;-172.34389653501876
1509;-172.34378476800498
1510;-172.34367288079306
1511;-172.34356087322726
1512;-172.34344874514386
1513;-172.34333649638029
1514;-172.34322412678148
1515;-172.34311163617645
1516;-172.34299902441194
1517;-172.34288629132811
1518;-172.34277343675831
1519;-172.34266046053222
1520;-172.34254736249818
1521;-172.34243414248613
1522;-172.34232080033325
1523;-172.34220733587563
1524;-172.34209374895295
1525;-172.34198003939559
1526;-172.34186620704259
1527;-172.34175225171657
1528;-172.34163817325953
1529;-172.34152397150865
1530;-172.34140964630319
1531;-172.34129519745875
1532;-172.34118062481321
1533;-172.3410659282049
1534;-172.34095110746944
1535;-172.34083616242219
1536;-172.34072109290832
1537;-172.34060589875548
1538;-172.34049057978837
1539;-172.34037513584508
1540;-172.34025956675214
1541;-172.34014387233583
1542;-172.34002805243176
1543;-172.33991210685735
1544;-172.3397960354564
1545;-172.33967983804291
1546;-172.33956351445318
1547;-172.33944706450984
1548;-172.33933048804283
1549;-172.33921378487662
1550;-172.33909695483362
1551;-172.33897999774763
1552;-172.3388629134447
1553;-172.33874570173703
1554;-172.33862836246249
1555;-172.33851089543737
1556;-172.33839330048841
1557;-172.3382755774378
1558;-172.33815772611229
1559;-172.33803974632724
1560;-172.33792163791259
1561;-172.33780340068893
1562;-172.33768503447436
1563;-172.33756653909177
1564;-172.33744791435879
1565;-172.33732916010285
1566;-172.33721027613842
1567;-172.33709126228814
1568;-172.33697211836829
1569;-172.33685284419539
1570;-172.33673343959344
1571;-172.33661390437442
1572;-172.33649423836732
1573;-172.3363744413773
1574;-172.33625451322723
1575;-172.33613445372976
1576;-172.33601426271071
1577;-172.3358939399734
1578;-172.33577348533686
1579;-172.33565289862213
1580;-172.33553217963208
1581;-172.33541132818982
1582;-172.33529034410708
1583;-172.33516922719878
1584;-172.33504797727232
1585;-172.33492659414173
1586;-172.3348050776217
1587;-172.33468342752394
1588;-172.3345616436593
1589;-172.33443972583154
1590;-172.33431767385764
1591;-172.33419548755455
1592;-172.33407316671196
1593;-172.33395071115797
1594;-172.33382812069158
1595;-172.33370539512634
1596;-172.33358253426422
1597;-172.33345953792536
1598;-172.33333640589353
1599;-172.33321313799706
1600;-172.3330897340295
1601;-172.33296619380394
1602;-172.33284251711871
1603;-172.33271870379144
1604;-172.33259475361046
1605;-172.33247066638501
1606;-172.33234644192271
1607;-172.33222208002735
1608;-172.33209758049247
1609;-172.33197294313163
1610;-172.33184816774269
1611;-172.33172325411533
1612;-172.33159820206902
1613;-172.33147301139411
1614;-172.33134768189439
1615;-172.33122221335884
1616;-172.33109660560626
1617;-172.33097085841723
1618;-172.33084497159894
1619;-172.33071894495038
1620;-172.33059277826578
1621;-172.33046647133551
1622;-172.33034002396721
1623;-172.33021343595283
1624;-172.33008670708136
1625;-172.32995983715659
1626;-172.32983282597343
1627;-172.32970567332359
1628;-172.32957837899244
1629;-172.3294509427808
1630;-172.32932336449153
1631;-172.32919564389817
1632;-172.32906778080587
1633;-172.32893977499612
1634;-172.32881162626518
1635;-172.32868333440274
1636;-172.32855489919734
1637;-172.32842632044526
1638;-172.32829759793094
1639;-172.32816873143361
1640;-172.32803972075794
1641;-172.32791056568385
1642;-172.3277812659926
1643;-172.32765182148341
1644;-172.3275222319287
1645;-172.32739249712199
1646;-172.32726261684979
1647;-172.32713259089473
1648;-172.32700241903558
1649;-172.32687210106224
1650;-172.32674163676256
1651;-172.32661102590464
1652;-172.32648026827655
1653;-172.32634936367344
1654;-172.32621831185702
1655;-172.32608711261287
1656;-172.3259557657359
1657;-172.32582427098032
1658;-172.32569262814422
1659;-172.32556083700752
1660;-172.32542889733941
1661;-172.32529680891912
1662;-172.32516457152337
1663;-172.32503218493434
1664;-172.32489964892147
1665;-172.32476696326603
1666;-172.32463412773745
1667;-172.32450114211201
1668;-172.32436800616824
1669;-172.32423471967422
1670;-172.32410128240508
1671;-172.3239676941364
1672;-172.32383395463421
1673;-172.32370006366955
1674;-172.32356602102482
1675;-172.32343182645241
1676;-172.32329747974222
1677;-172.32316298064848
1678;-172.32302832894561
1679;-172.32289352439989
1680;-172.32275856678325
1681;-172.32262345586037
1682;-172.32248819139659
1683;-172.32235277316272
1684;-172.32221720091457
1685;-172.32208147442452
1686;-172.32194559345498
1687;-172.32180955777494
1688;-172.32167336714133
1689;-172.32153702131859
1690;-172.32140052006571
1691;-172.32126386315576
1692;-172.32112705033842
1693;-172.32099008137448
1694;-172.32085295603406
1695;-172.32071567407388
1696;-172.32057823524133
1697;-172.32044063930471
1698;-172.32030288602255
1699;-172.32016497514883
1700;-172.32002690643867
1701;-172.31988867964856
1702;-172.31975029454065
1703;-172.31961175086167
1704;-172.31947304837195
1705;-172.31933418682434
1706;-172.31919516596463
1707;-172.31905598555795
1708;-172.31891664534533
1709;-172.31877714507868
1710;-172.31863748451951
1711;-172.3184976634036
1712;-172.31835768148835
1713;-172.3182175385266
1714;-172.31807723426368
1715;-172.31793676844813
1716;-172.31779614082507
1717;-172.31765535114141
1718;-172.31751439913751
1719;-172.31737328457234
1720;-172.31723200718147
1721;-172.31709056670729
1722;-172.31694896290105
1723;-172.31680719550332
1724;-172.31666526425283
1725;-172.3165231688904
1726;-172.31638090916044
1727;-172.31623848480899
1728;-172.31609589557047
1729;-172.31595314117772
1730;-172.31581022138448
1731;-172.31566713591565
1732;-172.31552388451951
1733;-172.31538046692935
1734;-172.3152368828728
1735;-172.31509313209131
1736;-172.31494921432477
1737;-172.31480512930261
1738;-172.31466087675767
1739;-172.31451645642687
1740;-172.31437186803873
1741;-172.31422711132154
1742;-172.31408218601518
1743;-172.31393709184704
1744;-172.31379182854403
1745;-172.31364639584012
1746;-172.31350079346817
1747;-172.31335502113689
1748;-172.31320907858913
1749;-172.31306296554953
1750;-172.3129166817389
1751;-172.31277022688846
1752;-172.31262360072196
1753;-172.31247680296156
1754;-172.31232983332234
1755;-172.31218269153987
1756;-172.31203537732836
1757;-172.31188789040925
1758;-172.31174023051608
1759;-172.31159239734598
1760;-172.31144439063064
1761;-172.3112962100904
1762;-172.31114785544173
1763;-172.31099932639654
1764;-172.31085062267448
1765;-172.31070174399042
1766;-172.31055269006151
1767;-172.3104034606024
1768;-172.31025405531773
1769;-172.31010447393191
1770;-172.30995471615302
1771;-172.30980478169022
1772;-172.30965467025544
1773;-172.30950438156106
1774;-172.30935391531216
1775;-172.3092032712234
1776;-172.30905244899736
1777;-172.30890144834211
1778;-172.30875026896047
1779;-172.3085989105648
1780;-172.3084473728627
1781;-172.3082956555495
1782;-172.30814375832915
1783;-172.3079916809063
1784;-172.3078394229874
1785;-172.30768698427005
1786;-172.30753436445411
1787;-172.30738156324082
1788;-172.30722858032823
1789;-172.30707541541551
1790;-172.30692206820322
1791;-172.30676853837531
1792;-172.30661482564278
1793;-172.30646092969482
1794;-172.30630685022629
1795;-172.30615258692751
1796;-172.30599813949902
1797;-172.30584350762251
1798;-172.3056886909992
1799;-172.30553368931919
1800;-172.30537850226392
1801;-172.30522312952485
1802;-172.30506757079684
1803;-172.30491182576429
1804;-172.30475589411276
1805;-172.30459977552573
1806;-172.30444346969443
1807;-172.3042869762985
1808;-172.30413029501801
1809;-172.30397342554056
1810;-172.30381636755169
1811;-172.30365912072443
1812;-172.30350168474433
1813;-172.3033440592892
1814;-172.30318624403776
1815;-172.30302823866805
1816;-172.30287004285856
1817;-172.30271165628665
1818;-172.3025530786233
1819;-172.30239430954134
1820;-172.30223534872312
1821;-172.30207619583643
1822;-172.30191685054933
1823;-172.30175731253985
1824;-172.30159758147329
1825;-172.30143765702815
1826;-172.30127753886291
1827;-172.30111722664469
1828;-172.30095672004654
1829;-172.30079601873285
1830;-172.3006351223728
1831;-172.30047403062622
1832;-172.30031274315024
1833;-172.30015125961836
1834;-172.29998957969315
1835;-172.29982770302877
1836;-172.29966562928394
1837;-172.29950335812714
1838;-172.29934088920822
1839;-172.29917822218681
1840;-172.29901535671979
1841;-172.29885229245974
1842;-172.29868902906742
1843;-172.2985255661913
1844;-172.29836190349124
1845;-172.29819804061117
1846;-172.29803397720889
1847;-172.2978697129281
1848;-172.29770524742185
1849;-172.29754058034132
1850;-172.29737571132682
1851;-172.29721064002979
1852;-172.29704536609802
1853;-172.29687988917112
1854;-172.29671420889576
1855;-172.29654832491065
1856;-172.29638223686538
1857;-172.29621594439391
1858;-172.29604944713674
1859;-172.29588274474168
1860;-172.29571583683764
1861;-172.29554872305766
1862;-172.29538140305249
1863;-172.29521387644218
1864;-172.29504614287475
1865;-172.2948782019721
1866;-172.29471005337268
1867;-172.29454169670566
1868;-172.29437313160452
1869;-172.29420435769316
1870;-172.29403537460485
1871;-172.29386618196872
1872;-172.29369677940576
1873;-172.29352716654307
1874;-172.29335734300457
1875;-172.29318730841487
1876;-172.29301706239926
1877;-172.29284660457256
1878;-172.29267593456439
1879;-172.29250505198365
1880;-172.29233395645588
1881;-172.29216264759725
1882;-172.29199112502397
1883;-172.29181938835427
1884;-172.29164743719411
1885;-172.29147527116584
1886;-172.2913028898713
1887;-172.29113029293603
1888;-172.29095747995825
1889;-172.2907844505487
1890;-172.29061120432834
1891;-172.29043774088245
1892;-172.29026405982836
1893;-172.2900901607743
1894;-172.28991604331873
1895;-172.28974170707056
1896;-172.28956715162531
1897;-172.28939237658415
1898;-172.28921738154872
1899;-172.28904216611841
1900;-172.28886672988619
1901;-172.28869107245441
1902;-172.28851519340878
1903;-172.28833909234822
1904;-172.28816276887073
1905;-172.28798622256591
1906;-172.28780945301969
1907;-172.28763245981941
1908;-172.28745524256988
1909;-172.28727780083614
1910;-172.28710013422028
1911;-172.28692224230281
1912;-172.28674412466466
1913;-172.28656578089453
1914;-172.28638721057018
1915;-172.28620841327688
1916;-172.28602938858467
1917;-172.28585013608131
1918;-172.28567065533412
1919;-172.28549094592609
1920;-172.2853110074318
1921;-172.28513083942426
1922;-172.28495044146985
1923;-172.28476981314816
1924;-172.28458895402696
1925;-172.28440786367082
1926;-172.28422654164638
1927;-172.28404498752934
1928;-172.28386320088021
1929;-172.28368118125672
1930;-172.28349892823576
1931;-172.28331644135892
1932;-172.28313372020443
1933;-172.28295076432164
1934;-172.28276757327876
1935;-172.28258414661627
1936;-172.28240048389671
1937;-172.28221658468601
1938;-172.2820324485192
1939;-172.28184807495768
1940;-172.28166346354351
1941;-172.28147861383604
1942;-172.2812935253794
1943;-172.28110819772269
1944;-172.28092263040344
1945;-172.28073682297213
1946;-172.28055077497311
1947;-172.28036448594139
1948;-172.2801779554211
1949;-172.27999118294974
1950;-172.2798041680644
1951;-172.27961691030919
1952;-172.27942940921116
1953;-172.27924166429602
1954;-172.27905367511198
1955;-172.27886544117746
1956;-172.27867696203111
1957;-172.27848823719523
1958;-172.2782992662012
1959;-172.27811004857267
1960;-172.27792058383284
1961;-172.27773087150945
1962;-172.27754091111365
1963;-172.27735070217477
1964;-172.27716024421147
1965;-172.27696953673649
1966;-172.2767785792696
1967;-172.27658737132015
1968;-172.27639591240791
1969;-172.27620420204289
1970;-172.27601223973284
1971;-172.27582002499003
1972;-172.27562755732038
1973;-172.27543483623504
1974;-172.2752418612256
1975;-172.2750486318057
1976;-172.27485514747468
1977;-172.27466140773845
1978;-172.27446741209246
1979;-172.27427316003104
1980;-172.27407865104806
1981;-172.27388388464283
1982;-172.27368886031354
1983;-172.2734935775452
1984;-172.27329803582143
1985;-172.27310223464906
1986;-172.27290617350013
1987;-172.2727098518676
1988;-172.27251326923351
1989;-172.27231642507945
1990;-172.27211931888496
1991;-172.2719219501364
1992;-172.27172431830672
1993;-172.27152642288002
1994;-172.27132826331604
1995;-172.2711298391016
1996;-172.27093114970194
1997;-172.27073219459317
1998;-172.27053297323687
1999;-172.27033348511145
2000;-172.27013372967053
2001;-172.26993370638343
2002;-172.26973341472012
2003;-172.2695328541281
2004;-172.26933202407758
2005;-172.26913092401969
2006;-172.26892955341827
2007;-172.26872791171877
2008;-172.26852599837707
2009;-172.26832381284703
2010;-172.26812135457635
2011;-172.26791862301479
2012;-172.26771561760484
2013;-172.26751233779601
2014;-172.26730878302737
2015;-172.26710495274347
2016;-172.26690084638517
2017;-172.26669646338678
2018;-172.26649180318668
2019;-172.26628686522167
2020;-172.26608164891877
2021;-172.265876153725
2022;-172.26567037904852
2023;-172.26546432432542
2024;-172.26525798898297
2025;-172.26505137244908
2026;-172.2648444741435
2027;-172.26463729348325
2028;-172.26442982989488
2029;-172.26422208279314
2030;-172.26401405159049
2031;-172.26380573569804
2032;-172.26359713454372
2033;-172.26338824751906
2034;-172.26317907404086
2035;-172.26296961351841
2036;-172.26275986535597
2037;-172.26254982895421
2038;-172.26233950370738
2039;-172.26212888902637
2040;-172.26191798430409
2041;-172.26170678894005
2042;-172.26149530232146
2043;-172.26128352385217
2044;-172.26107145290712
2045;-172.26085908888149
2046;-172.26064643116342
2047;-172.26043347914037
2048;-172.26022023219116
2049;-172.26000668969414
2050;-172.25979285103585
2051;-172.25957871557944
2052;-172.25936428271666
2053;-172.25914955180224
2054;-172.25893452222272
2055;-172.25871919334281
2056;-172.25850356452997
2057;-172.2582876351496
2058;-172.25807140456232
2059;-172.25785487213329
2060;-172.25763803721725
2061;-172.25742089917298
2062;-172.25720345735863
2063;-172.25698571112321
2064;-172.25676765982689
2065;-172.2565493028078
2066;-172.25633063942018
2067;-172.25611166901081
2068;-172.25589239091528
2069;-172.25567280448035
2070;-172.25545290904552
2071;-172.25523270393933
2072;-172.25501218850832
2073;-172.25479136208219
2074;-172.25457022398587
2075;-172.25434877355156
2076;-172.25412701010077
2077;-172.25390493297073
2078;-172.25368254146792
2079;-172.25345983492934
2080;-172.25323681265832
2081;-172.25301347397567
2082;-172.25278981819383
2083;-172.25256584462636
2084;-172.25234155258136
2085;-172.25211694136601
2086;-172.25189201028502
2087;-172.25166675863943
2088;-172.25144118573348
2089;-172.25121529085777
2090;-172.2509890733229
2091;-172.25076253240513
2092;-172.25053566740416
2093;-172.250308477609
2094;-172.25008096230545
2095;-172.24985312077615
2096;-172.24962495230761
2097;-172.24939645617428
2098;-172.24916763165697
2099;-172.24893847803446
2100;-172.24870899456846
2101;-172.24847918053797
2102;-172.24824903521449
2103;-172.24801855785563
2104;-172.24778774773199
2105;-172.24755660409346
2106;-172.24732512621267
2107;-172.24709331333065
2108;-172.24686116471571
2109;-172.24662867961092
2110;-172.24639585726504
2111;-172.24616269693092
2112;-172.2459291978455
2113;-172.2456953592507
2114;-172.24546118039143
2115;-172.2452266604987
2116;-172.24499179881059
2117;-172.24475659455493
2118;-172.24452104696479
2119;-172.24428515526188
2120;-172.24404891867403
2121;-172.24381233641043
2122;-172.24357540771189
2123;-172.243338131781
2124;-172.24310050783538
2125;-172.24286253507967
2126;-172.24262421273147
2127;-172.24238553998953
2128;-172.24214651605917
2129;-172.24190714014026
2130;-172.24166741143836
2131;-172.2414273291331
2132;-172.24118689242891
2133;-172.24094610051498
2134;-172.24070495257297
2135;-172.24046344779094
2136;-172.24022158534717
2137;-172.23997936442265
2138;-172.23973678419702
2139;-172.23949384384218
2140;-172.23925054252436
2141;-172.23900687941477
2142;-172.23876285368078
2143;-172.23851846447656
2144;-172.23827371097036
2145;-172.23802859231478
2146;-172.23778310766488
2147;-172.23753725616803
2148;-172.23729103697497
2149;-172.23704444923214
2150;-172.2367974920835
2151;-172.23655016466319
2152;-172.23630246610628
2153;-172.23605439555968
2154;-172.23580595213343
2155;-172.23555713497308
2156;-172.23530794319049
2157;-172.23505837591597
2158;-172.23480843226071
2159;-172.23455811135295
2160;-172.23430741229049
2161;-172.23405633419179
2162;-172.23380487615896
2163;-172.23355303730204
2164;-172.23330081670633
2165;-172.23304821348916
2166;-172.23279522673715
2167;-172.23254185553014
2168;-172.23228809896978
2169;-172.23203395613723
2170;-172.23177942610982
2171;-172.23152450796943
2172;-172.23126920079494
2173;-172.23101350364982
2174;-172.23075741561297
2175;-172.23050093574057
2176;-172.23024406310356
2177;-172.22998679675356
2178;-172.22972913575222
2179;-172.22947107914342
2180;-172.22921262598334
2181;-172.22895377532359
2182;-172.22869452619716
2183;-172.22843487764158
2184;-172.22817482869891
2185;-172.22791437840419
2186;-172.22765352577744
2187;-172.22739226985141
2188;-172.22713060964634
2189;-172.22686854418248
2190;-172.22660607247553
2191;-172.22634319353097
2192;-172.22607990636243
2193;-172.22581620997494
2194;-172.22555210337282
2195;-172.22528758554199
2196;-172.22502265548951
2197;-172.22475731220243
2198;-172.22449155466302
2199;-172.22422538186447
2200;-172.2239587927811
2201;-172.22369178638291
2202;-172.22342436165695
2203;-172.22315651756003
2204;-172.22288825306305
2205;-172.22261956712441
2206;-172.22235045870616
2207;-172.2220809267526
2208;-172.22181097022849
2209;-172.22154058807132
2210;-172.22126977922971
2211;-172.22099854263865
2212;-172.22072687723289
2213;-172.22045478194468
2214;-172.22018225569832
2215;-172.21990929742606
2216;-172.21963590604196
2217;-172.21936208046168
2218;-172.21908781959814
2219;-172.21881312236019
2220;-172.21853798765119
2221;-172.21826241437407
2222;-172.21798640141901
2223;-172.21770994767917
2224;-172.21743305205041
2225;-172.21715571340883
2226;-172.21687793063916
2227;-172.21659970260703
2228;-172.2163210281949
2229;-172.21604190626931
2230;-172.21576233569158
2231;-172.21548231531892
2232;-172.21520184401106
2233;-172.21492092061453
2234;-172.21463954397836
2235;-172.2143577129425
2236;-172.21407542634597
2237;-172.21379268303008
2238;-172.21350948181566
2239;-172.21322582152675
2240;-172.21294170098531
2241;-172.21265711901719
2242;-172.21237207442482
2243;-172.21208656601925
2244;-172.21180059260405
2245;-172.21151415297413
2246;-172.21122724592669
2247;-172.21093987025438
2248;-172.21065202473756
2249;-172.21036370816228
2250;-172.21007491929595
2251;-172.20978565692462
2252;-172.20949591980161
2253;-172.20920570669205
2254;-172.2089150163622
2255;-172.20862384755492
2256;-172.20833219902806
2257;-172.20804006951175
2258;-172.20774745776544
2259;-172.20745436250627
2260;-172.20716078247369
2261;-172.20686671637964
2262;-172.2065721629574
2263;-172.20627712091277
2264;-172.20598158896837
2265;-172.20568556581293
2266;-172.20538905015746
2267;-172.20509204069572
2268;-172.20479453611824
2269;-172.20449653510741
2270;-172.20419803634741
2271;-172.20389903850628
2272;-172.20359954026185
2273;-172.20329954027943
2274;-172.20299903721434
2275;-172.20269802972689
2276;-172.20239651645761
2277;-172.20209449606409
2278;-172.20179196717413
2279;-172.20148892843395
2280;-172.20118537845883
2281;-172.20088131588341
2282;-172.20057673932547
2283;-172.20027164738576
2284;-172.19996603868026
2285;-172.19965991181789
2286;-172.19935326538666
2287;-172.19904609797777
2288;-172.19873840817831
2289;-172.19843019457699
2290;-172.19812145573678
2291;-172.19781219023139
2292;-172.19750239662858
2293;-172.19719207348066
2294;-172.196881219342
2295;-172.19656983276104
2296;-172.19625791227872
2297;-172.19594545643076
2298;-172.19563246374241
2299;-172.19531893274234
2300;-172.19500486194943
2301;-172.19469024986802
2302;-172.19437509501699
2303;-172.1940593958891
2304;-172.1937431509823
2305;-172.19342635877501
2306;-172.19310901776771
2307;-172.19279112642312
2308;-172.19247268321715
2309;-172.19215368661526
2310;-172.19183413507426
2311;-172.19151402704711
2312;-172.19119336098129
2313;-172.1908721353152
2314;-172.19055034847815
2315;-172.19022799890968
2316;-172.1899050850202
2317;-172.18958160522971
2318;-172.18925755794703
2319;-172.18893294156715
2320;-172.18860775449843
2321;-172.18828199512473
2322;-172.18795566182689
2323;-172.18762875297989
2324;-172.18730126696119
2325;-172.18697320212277
2326;-172.18664455683279
2327;-172.18631532943618
2328;-172.18598551827836
2329;-172.18565512169471
2330;-172.1853241380129
2331;-172.18499256556402
2332;-172.18466040265844
2333;-172.18432764760428
2334;-172.18399429870578
2335;-172.1836603542597
2336;-172.18332581255936
2337;-172.18299067187786
2338;-172.1826549304983
2339;-172.18231858668719
2340;-172.18198163869647
2341;-172.18164408479197
2342;-172.18130592321495
2343;-172.18096715220668
2344;-172.18062776999659
2345;-172.18028777481254
2346;-172.17994716486737
2347;-172.17960593837756
2348;-172.17926409354232
2349;-172.17892162855333
2350;-172.17857854161457
2351;-172.17823483088614
2352;-172.17789049455087
2353;-172.17754553077589
2354;-172.17719993771516
2355;-172.17685371352536
2356;-172.1765068563393
2357;-172.17615936429775
2358;-172.17581123552964
2359;-172.17546246814959
2360;-172.17511306027382
2361;-172.17476301000283
2362;-172.17441231542989
2363;-172.17406097464436
2364;-172.17370898573608
2365;-172.17335634676056
2366;-172.17300305578874
2367;-172.17264911087887
2368;-172.17229451007529
2369;-172.17193925141737
2370;-172.1715833329356
2371;-172.17122675265023
2372;-172.17086950858015
2373;-172.17051159873267
2374;-172.1701530210953
2375;-172.16979377366624
2376;-172.16943385442391
2377;-172.16907326133833
2378;-172.16871199237426
2379;-172.16835004548739
2380;-172.16798741862044
2381;-172.16762410971614
2382;-172.16726011669857
2383;-172.16689543749067
2384;-172.1665300700015
2385;-172.16616401212741
2386;-172.16579726177451
2387;-172.16542981681891
2388;-172.16506167513057
2389;-172.16469283458491
2390;-172.16432329303734
2391;-172.16395304832918
2392;-172.16358209830764
2393;-172.16321044079154
2394;-172.16283807360719
2395;-172.16246499456224
2396;-172.16209120146095
2397;-172.16171669209143
2398;-172.16134146423701
2399;-172.16096551567171
2400;-172.16058884415247
2401;-172.16021144743695
2402;-172.15983332327005
2403;-172.15945446938099
2404;-172.15907488349603
2405;-172.15869456333121
