Iteration;ELBO
1236;-157.21279327901493
1237;-157.21252414770856
1238;-157.21225455046556
1239;-157.21198448609198
1240;-157.21171395339456
1241;-157.21144295117369
1242;-157.21117147823588
1243;-157.21089953336764
1244;-157.21062711535797
1245;-157.21035422298814
1246;-157.21008085503854
1247;-157.20980701028429
1248;-157.20953268749281
1249;-157.20925788543127
1250;-157.20898260285162
1251;-157.20870683851376
1252;-157.20843059116669
1253;-157.20815385955484
1254;-157.20787664241607
1255;-157.20759893849231
1256;-157.20732074650005
1257;-157.20704206517598
1258;-157.20676289323706
1259;-157.20648322940178
1260;-157.20620307237368
1261;-157.20592242085695
1262;-157.20564127355806
1263;-157.20535962916051
1264;-157.20507748636828
1265;-157.2047948438485
1266;-157.20451170029128
1267;-157.20422805436442
1268;-157.20394390473189
1269;-157.20365925006035
1270;-157.20337408900809
1271;-157.20308842022155
1272;-157.20280224235853
1273;-157.20251555405139
1274;-157.2022283539311
1275;-157.20194064063821
1276;-157.20165241279688
1277;-157.20136366901397
1278;-157.20107440791708
1279;-157.20078462810648
1280;-157.20049432818314
1281;-157.20020350674986
1282;-157.19991216238805
1283;-157.19962029369412
1284;-157.19932789923382
1285;-157.19903497758492
1286;-157.1987415273245
1287;-157.19844754699648
1288;-157.19815303517521
1289;-157.19785799040278
1290;-157.19756241121331
1291;-157.19726629616116
1292;-157.19696964377113
1293;-157.19667245256801
1294;-157.19637472107456
1295;-157.19607644780172
1296;-157.19577763125426
1297;-157.19547826993971
1298;-157.19517836235036
1299;-157.19487790697735
1300;-157.19457690230161
1301;-157.19427534679835
1302;-157.19397323893622
1303;-157.19367057718296
1304;-157.19336736000014
1305;-157.19306358583071
1306;-157.19275925312104
1307;-157.1924543603152
1308;-157.1921489058368
1309;-157.19184288810925
1310;-157.19153630554911
1311;-157.19122915657545
1312;-157.19092143958983
1313;-157.19061315298836
1314;-157.19030429515897
1315;-157.1899948644907
1316;-157.18968485936102
1317;-157.1893742781408
1318;-157.18906311918681
1319;-157.18875138086696
1320;-157.18843906152733
1321;-157.1881261595131
1322;-157.18781267315148
1323;-157.18749860078128
1324;-157.18718394072243
1325;-157.18686869128442
1326;-157.18655285078216
1327;-157.18623641751265
1328;-157.18591938977193
1329;-157.18560176584833
1330;-157.18528354400746
1331;-157.18496472252968
1332;-157.18464529966991
1333;-157.18432527369055
1334;-157.18400464283673
1335;-157.1836834053513
1336;-157.18336155947418
1337;-157.1830391034207
1338;-157.18271603541007
1339;-157.18239235365036
1340;-157.18206805635577
1341;-157.18174314170437
1342;-157.1814176078949
1343;-157.18109145310063
1344;-157.18076467549099
1345;-157.18043727323015
1346;-157.18010924447526
1347;-157.1797805873689
1348;-157.17945130005023
1349;-157.17912138064753
1350;-157.17879082728291
1351;-157.1784596380719
1352;-157.17812781112298
1353;-157.17779534452666
1354;-157.17746223637278
1355;-157.17712848474116
1356;-157.17679408771346
1357;-157.17645904334381
1358;-157.17612334968294
1359;-157.17578700477793
1360;-157.17545000666883
1361;-157.17511235338225
1362;-157.1747740429339
1363;-157.17443507334201
1364;-157.1740954426084
1365;-157.17375514871628
1366;-157.17341418966134
1367;-157.17307256340837
1368;-157.17273026792759
1369;-157.1723873011706
1370;-157.17204366108604
1371;-157.17169934561412
1372;-157.17135435268074
1373;-157.17100868020179
1374;-157.17066232609432
1375;-157.17031528825146
1376;-157.16996756456251
1377;-157.16961915291995
1378;-157.16927005118328
1379;-157.1689202572195
1380;-157.16856976888312
1381;-157.16821858400363
1382;-157.16786670043211
1383;-157.1675141159817
1384;-157.16716082845869
1385;-157.16680683567074
1386;-157.16645213541437
1387;-157.16609672545724
1388;-157.16574060358539
1389;-157.16538376755534
1390;-157.16502621511904
1391;-157.1646679440089
1392;-157.16430895196322
1393;-157.16394923670418
1394;-157.16358879593167
1395;-157.16322762735035
1396;-157.16286572864351
1397;-157.16250309749353
1398;-157.16213973155936
1399;-157.16177562850021
1400;-157.16141078595933
1401;-157.16104520157046
1402;-157.16067887295458
1403;-157.16031179772563
1404;-157.15994397347572
1405;-157.15957539779356
1406;-157.15920606826035
1407;-157.1588359824425
1408;-157.15846513788847
1409;-157.1580935321424
1410;-157.15772116273661
1411;-157.15734802718157
1412;-157.15697412299619
1413;-157.15659944766094
1414;-157.15622399867698
1415;-157.15584777350023
1416;-157.15547076959911
1417;-157.15509298441521
1418;-157.15471441538443
1419;-157.15433505993019
1420;-157.15395491545883
1421;-157.15357397937169
1422;-157.15319224905079
1423;-157.15280972187452
1424;-157.15242639518988
1425;-157.15204226635319
1426;-157.15165733269373
1427;-157.15127159154099
1428;-157.15088504019445
1429;-157.15049767594905
1430;-157.15010949608927
1431;-157.1497204978948
1432;-157.14933067860557
1433;-157.1489400354651
1434;-157.1485485657106
1435;-157.14815626654899
1436;-157.14776313518473
1437;-157.14736916880429
1438;-157.14697436458005
1439;-157.14657871967461
1440;-157.14618223123193
1441;-157.14578489637825
1442;-157.14538671223545
1443;-157.14498767590203
1444;-157.14458778447147
1445;-157.1441870350202
1446;-157.14378542460713
1447;-157.14338295027369
1448;-157.1429796090531
1449;-157.14257539795608
1450;-157.14217031399039
1451;-157.14176435414265
1452;-157.14135751537924
1453;-157.14094979465517
1454;-157.14054118891363
1455;-157.14013169507507
1456;-157.13972131005426
1457;-157.13931003074208
1458;-157.13889785401648
1459;-157.13848477674492
1460;-157.13807079576918
1461;-157.13765590792286
1462;-157.13724011001727
1463;-157.13682339885122
1464;-157.13640577120486
1465;-157.13598722385245
1466;-157.1355677535355
1467;-157.13514735699096
1468;-157.13472603093328
1469;-157.13430377205827
1470;-157.13388057705561
1471;-157.13345644258334
1472;-157.13303136530203
1473;-157.13260534183246
1474;-157.13217836878471
1475;-157.13175044276591
1476;-157.13132156034749
1477;-157.13089171809224
1478;-157.1304609125425
1479;-157.13002914023264
1480;-157.12959639765882
1481;-157.12916268131562
1482;-157.12872798767171
1483;-157.12829231318756
1484;-157.12785565428157
1485;-157.12741800738445
1486;-157.12697936889231
1487;-157.12653973517649
1488;-157.12609910259948
1489;-157.12565746750397
1490;-157.12521482620195
1491;-157.12477117500725
1492;-157.12432651019776
1493;-157.12388082803432
1494;-157.12343412475934
1495;-157.12298639659684
1496;-157.12253763975536
1497;-157.12208785040707
1498;-157.12163702472617
1499;-157.12118515884299
1500;-157.12073224889014
1501;-157.12027829095859
1502;-157.11982328114232
1503;-157.119367215485
1504;-157.11891009004125
1505;-157.11845190082272
1506;-157.11799264382603
1507;-157.11753231502234
1508;-157.11707091037533
1509;-157.11660842580841
1510;-157.11614485722544
1511;-157.11568020052641
1512;-157.11521445156563
1513;-157.11474760619603
1514;-157.1142796602328
1515;-157.11381060947315
1516;-157.11334044969499
1517;-157.11286917665825
1518;-157.11239678607967
1519;-157.11192327366848
1520;-157.11144863511527
1521;-157.11097286607537
1522;-157.11049596218686
1523;-157.11001791905255
1524;-157.10953873227754
1525;-157.10905839741304
1526;-157.10857691000115
1527;-157.10809426555466
1528;-157.10761045957543
1529;-157.10712548751576
1530;-157.10663934482363
1531;-157.10615202691088
1532;-157.10566352917385
1533;-157.10517384698073
1534;-157.10468297566126
1535;-157.10419091054086
1536;-157.10369764689813
1537;-157.10320317999253
1538;-157.10270750506811
1539;-157.10221061733159
1540;-157.10171251196425
1541;-157.10121318412052
1542;-157.10071262893166
1543;-157.10021084149389
1544;-157.09970781688867
1545;-157.09920355016493
1546;-157.09869803633501
1547;-157.09819127039464
1548;-157.09768324729862
1549;-157.09717396199358
1550;-157.09666340937952
1551;-157.09615158433576
1552;-157.09563848170569
1553;-157.09512409631816
1554;-157.09460842296062
1555;-157.09409145639756
1556;-157.09357319135142
1557;-157.09305362253394
1558;-157.0925327446148
1559;-157.09201055223457
1560;-157.09148704001063
1561;-157.09096220251581
1562;-157.09043603430496
1563;-157.08990852989859
1564;-157.08937968377973
1565;-157.08884949040726
1566;-157.08831794420689
1567;-157.08778503956955
1568;-157.08725077085887
1569;-157.08671513240142
1570;-157.08617811850058
1571;-157.08563972341426
1572;-157.08509994137557
1573;-157.084558766584
1574;-157.08401619320398
1575;-157.08347221536997
1576;-157.08292682717547
1577;-157.08238002269263
1578;-157.08183179594243
1579;-157.08128214092244
1580;-157.08073105159315
1581;-157.0801785218805
1582;-157.0796245456786
1583;-157.07906911683654
1584;-157.07851222918271
1585;-157.07795387649116
1586;-157.0773940525205
1587;-157.07683275097975
1588;-157.07626996554336
1589;-157.07570568984897
1590;-157.07513991750216
1591;-157.07457264207346
1592;-157.07400385708252
1593;-157.07343355602438
1594;-157.07286173235229
1595;-157.07228837947559
1596;-157.07171349078021
1597;-157.07113705959432
1598;-157.0705590792154
1599;-157.06997954291205
1600;-157.06939844390467
1601;-157.06881577536956
1602;-157.06823153045138
1603;-157.06764570224846
1604;-157.06705828382451
1605;-157.06646926819803
1606;-157.06587864835137
1607;-157.06528641722502
1608;-157.06469256771516
1609;-157.06409709267859
1610;-157.06349998493397
1611;-157.06290123724239
1612;-157.06230084234699
1613;-157.06169879292565
1614;-157.06109508163399
1615;-157.06048970106872
1616;-157.05988264378834
1617;-157.05927390231136
1618;-157.05866346911057
1619;-157.05805133661397
1620;-157.05743749720045
1621;-157.05682194322094
1622;-157.05620466695632
1623;-157.0555856606602
1624;-157.05496491654208
1625;-157.05434242675892
1626;-157.05371818342473
1627;-157.05309217860304
1628;-157.05246440432029
1629;-157.05183485254861
1630;-157.05120351521987
1631;-157.05057038420819
1632;-157.04993545135039
1633;-157.04929870843102
1634;-157.04866014718755
1635;-157.04801975930945
1636;-157.0473775364469
1637;-157.04673347019047
1638;-157.04608755208801
1639;-157.04543977363369
1640;-157.04479012627371
1641;-157.04413860140858
1642;-157.04348519038354
1643;-157.04282988449677
1644;-157.04217267499871
1645;-157.04151355308818
1646;-157.04085250991056
1647;-157.04018953656055
1648;-157.03952462408733
1649;-157.03885776348011
1650;-157.03818894568371
1651;-157.03751816158297
1652;-157.03684540202539
1653;-157.03617065779531
1654;-157.03549391962724
1655;-157.03481517820933
1656;-157.03413442416877
1657;-157.0334516480832
1658;-157.03276684046727
1659;-157.03207999180404
1660;-157.03139109250583
1661;-157.03070013293313
1662;-157.03000710339961
1663;-157.02931199416207
1664;-157.02861479542366
1665;-157.02791549732615
1666;-157.02721408996763
1667;-157.02651056338732
1668;-157.0258049075685
1669;-157.02509711244215
1670;-157.02438716788447
1671;-157.02367506371138
1672;-157.02296078969016
1673;-157.02224433553124
1674;-157.0215256908898
1675;-157.02080484536464
1676;-157.02008178849655
1677;-157.01935650977657
1678;-157.01862899863477
1679;-157.01789924445143
1680;-157.01716723655136
1681;-157.01643296419957
1682;-157.01569641660512
1683;-157.01495758292549
1684;-157.01421645226333
1685;-157.01347301365604
1686;-157.01272725609351
1687;-157.01197916850992
1688;-157.01122873978875
1689;-157.0104759587482
1690;-157.00972081415284
1691;-157.00896329472175
1692;-157.00820338910967
1693;-157.00744108592403
1694;-157.0066763737168
1695;-157.00590924097833
1696;-157.00513967615097
1697;-157.00436766762709
1698;-157.00359320373491
1699;-157.00281627275763
1700;-157.00203686291775
1701;-157.00125496239798
1702;-157.00047055931805
1703;-156.99968364174833
1704;-156.99889419770898
1705;-156.99810221517146
1706;-156.99730768205382
1707;-156.99651058622567
1708;-156.99571091550251
1709;-156.9949086576521
1710;-156.99410380039581
1711;-156.99329633141565
1712;-156.99248623833432
1713;-156.99167350873518
1714;-156.99085813014995
1715;-156.99004009006808
1716;-156.98921937593491
1717;-156.98839597515621
1718;-156.98756987508727
1719;-156.98674106304702
1720;-156.98590952631753
1721;-156.98507525213563
1722;-156.98423822770314
1723;-156.98339844018415
1724;-156.98255587670315
1725;-156.98171052435873
1726;-156.98086237020675
1727;-156.98001140127803
1728;-156.97915760456954
1729;-156.97830096704865
1730;-156.97744147565368
1731;-156.97657911730721
1732;-156.97571387889093
1733;-156.97484574727673
1734;-156.97397470930332
1735;-156.97310075179871
1736;-156.97222386157432
1737;-156.97134402542702
1738;-156.97046123013661
1739;-156.96957546248109
1740;-156.96868670921504
1741;-156.96779495709848
1742;-156.96690019288553
1743;-156.96600240333282
1744;-156.96510157518992
1745;-156.96419769521253
1746;-156.96329075017638
1747;-156.96238072686083
1748;-156.96146761204704
1749;-156.96055139255009
1750;-156.95963205519843
1751;-156.95870958684031
1752;-156.95778397435856
1753;-156.95685520466714
1754;-156.95592326470614
1755;-156.95498814146276
1756;-156.95404982196419
1757;-156.95310829328878
1758;-156.95216354256627
1759;-156.95121555698302
1760;-156.95026432378495
1761;-156.9493098302853
1762;-156.94835206387393
1763;-156.94739101200594
1764;-156.94642666224058
1765;-156.94545900220805
1766;-156.9444880196404
1767;-156.94351370236495
1768;-156.94253603833067
1769;-156.94155501558635
1770;-156.94057062231491
1771;-156.9395828468123
1772;-156.93859167752453
1773;-156.93759710303402
1774;-156.93659911206919
1775;-156.93559769353237
1776;-156.93459283648531
1777;-156.93358453016936
1778;-156.93257276401073
1779;-156.93155752762914
1780;-156.93053881085461
1781;-156.9295166037316
1782;-156.92849089652623
1783;-156.92746167974224
1784;-156.9264289441353
1785;-156.92539268072414
1786;-156.92435288078605
1787;-156.92330953590636
1788;-156.92226263793941
1789;-156.92121217906924
1790;-156.9201581517907
1791;-156.91910054894151
1792;-156.91803936372253
1793;-156.91697458968952
1794;-156.91590622079048
1795;-156.91483425136062
1796;-156.91375867616489
1797;-156.91267949039388
1798;-156.91159668970454
1799;-156.91051027020831
1800;-156.90942022851277
1801;-156.9083265617387
1802;-156.90722926752528
1803;-156.90612834406966
1804;-156.90502379014242
1805;-156.90391560510648
1806;-156.90280378894681
1807;-156.90168834228962
1808;-156.9005692664291
1809;-156.89944656335524
1810;-156.89832023577014
1811;-156.89719028713421
1812;-156.89605672167704
1813;-156.89491954443406
1814;-156.89377876127674
1815;-156.89263437893783
1816;-156.891486405058
1817;-156.89033484820243
1818;-156.88917971790943
1819;-156.88802102470595
1820;-156.8868587801685
1821;-156.8856929969354
1822;-156.88452368876415
1823;-156.88335087057499
1824;-156.88217455847962
1825;-156.88099476982825
1826;-156.87981152325187
1827;-156.87862483870663
1828;-156.87743473751812
1829;-156.87624124244599
1830;-156.87504437772645
1831;-156.87384416910572
1832;-156.87264064390183
1833;-156.87143383107491
1834;-156.87022376126788
1835;-156.86901046686739
1836;-156.86779398205795
1837;-156.86657434289236
1838;-156.86535158734796
1839;-156.86412575538884
1840;-156.8628968890398
1841;-156.86166503245931
1842;-156.86043023198249
1843;-156.85919253622387
1844;-156.85795199614222
1845;-156.85670866510327
1846;-156.85546259897365
1847;-156.85421385618542
1848;-156.85296249784142
1849;-156.85170858778383
1850;-156.85045219267136
1851;-156.84919338208488
1852;-156.84793222860458
1853;-156.84666880791815
1854;-156.84540319889538
1855;-156.84413548370208
1856;-156.84286574788348
1857;-156.84159408048549
1858;-156.84032057413378
1859;-156.83904532515771
1860;-156.8377684336831
1861;-156.83649000375021
1862;-156.83521014341432
1863;-156.83392896486203
1864;-156.83264658454209
1865;-156.83136312324882
1866;-156.83007870626921
1867;-156.82879346347477
1868;-156.82750752945594
1869;-156.8262210436485
1870;-156.82493415042904
1871;-156.82364699926302
1872;-156.82235974482228
1873;-156.82107254708649
1874;-156.81978557148227
1875;-156.81849898901623
1876;-156.81721297636705
1877;-156.81592771601618
1878;-156.81464339638683
1879;-156.81336021191919
1880;-156.81207836321687
1881;-156.81079805714012
1882;-156.80951950693134
1883;-156.80824293229216
1884;-156.80696855949964
1885;-156.80569662149151
1886;-156.80442735795032
1887;-156.80316101540575
1888;-156.80189784727418
1889;-156.80063811393461
1890;-156.79938208278827
1891;-156.79813002829269
1892;-156.79688223199992
1893;-156.7956389825722
1894;-156.79440057579745
1895;-156.79316731456424
1896;-156.79193950883041
1897;-156.79071747559556
1898;-156.78950153882533
1899;-156.78829202937322
1900;-156.7870892848739
1901;-156.78589364960658
1902;-156.78470547434699
1903;-156.78352511617686
1904;-156.78235293828288
1905;-156.78118930970095
1906;-156.78003460505238
1907;-156.77888920423266
1908;-156.77775349206104
1909;-156.77662785790926
1910;-156.77551269527044
1911;-156.77440840130157
1912;-156.77331537632153
1913;-156.77223402325853
1914;-156.77116474705826
1915;-156.77010795403976
1916;-156.76906405120303
1917;-156.7680334455074
1918;-156.76701654307635
1919;-156.76601374836218
1920;-156.76502546325628
1921;-156.76405208616052
1922;-156.76309401099456
1923;-156.76215162615927
1924;-156.76122531347323
1925;-156.76031544703665
1926;-156.75942239206779
1927;-156.75854650369774
1928;-156.75768812571187
1929;-156.75684758930311
1930;-156.75602521175711
1931;-156.75522129512956
1932;-156.7544361249038
1933;-156.75366996866478
1934;-156.75292307473842
1935;-156.75219567085492
1936;-156.75148796283656
1937;-156.75080013330376
1938;-156.75013234040603
1939;-156.74948471663038
1940;-156.7488573676419
1941;-156.7482503712024
1942;-156.74766377617675
1943;-156.74709760164001
1944;-156.74655183606137
1945;-156.74602643664116
1946;-156.74552132876443
1947;-156.74503640558237
1948;-156.74457152777018
1949;-156.74412652341834
1950;-156.74370118812135
1951;-156.74329528521548
1952;-156.742908546222
1953;-156.74254067145102
1954;-156.74219133081942
1955;-156.74186016483714
1956;-156.74154678578975
1957;-156.74125077909298
1958;-156.74097170483901
1959;-156.74070909949205
1960;-156.74046247774527
1961;-156.74023133453443
1962;-156.74001514715405
1963;-156.73981337750661
1964;-156.73962547443125
1965;-156.73945087610718
1966;-156.73928901250974
1967;-156.73913930789354
1968;-156.7390011832772
1969;-156.73887405891423
1970;-156.73875735672164
1971;-156.73865050264317
1972;-156.73855292893609
1973;-156.73846407633982
1974;-156.73838339613758
1975;-156.73831035205967
1976;-156.73824442205478
1977;-156.73818509986768
1978;-156.73813189646717
1979;-156.73808434127227
1980;-156.73804198319181
1981;-156.73800439148658
1982;-156.73797115642992
1983;-156.73794188977831
1984;-156.73791622507929
1985;-156.73789381778511
1986;-156.73787434521
1987;-156.73785750634124
1988;-156.73784302149693
1989;-156.73783063185942
1990;-156.73782009889896
1991;-156.73781120369085
1992;-156.73780374615671
1993;-156.7377975442198
1994;-156.73779243292256
1995;-156.73778826348575
1996;-156.73778490235554
1997;-156.73778223021077
1998;-156.73778014099184
1999;-156.73777854090963
2000;-156.73777734748455
